,id,npo,year,metric_id,metric_code,metric_name,unit,office,office_type,home_office,region,scenario,value_us_consolidated,value_non_consolidated,currency,metric_description,check_not_same_value_us,office_type_fe,graph_fe,region_gsheet_andreas,Field1,office_gsheet_andreas,value_non_consolidated_float,group_dataset,office_type_gsheet_andreas,country_gsheet_andreas,value_us_consolidated_float,OBJECTID_1,country_opensource_data_name,year_time,office_1,country
332,50416,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Nepal,Country Office,US Country Office,Asia/Pacific,Actual,2.0,2.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Nepal,2.0,non_regional,Country Office,Nepal,2.0,0,Nepal,2021-01-01 00:00:00,,Nepal
333,50417,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Netherlands,National Office,National Office,Europe,Actual,952394.0,952394.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Netherlands,952394.0,non_regional,National Office / Partners,Netherlands,952394.0,0,Netherlands,2021-01-01 00:00:00,,Netherlands
334,50418,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-New Zealand,National Office,National Office,Asia/Pacific,Actual,50765.0,50765.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-New Zealand,50765.0,non_regional,National Office / Partners,New Zealand,50765.0,0,New Zealand,2021-01-01 00:00:00,,New Zealand
335,50419,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Norway,National Office,National Office,Europe,Actual,72689.0,72689.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Norway,72689.0,non_regional,National Office / Partners,Norway,72689.0,0,Norway,2021-01-01 00:00:00,,Norway
336,50421,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Pakistan,National Office,National Office,Asia/Pacific,Actual,14719.0,14719.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Pakistan,14719.0,non_regional,National Office / Partners,Pakistan,14719.0,0,Pakistan,2021-01-01 00:00:00,,Pakistan
337,50422,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Paraguay,Country Office,US Country Office,Latin America/Caribbean,Actual,33.0,33.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Paraguay,33.0,non_regional,Country Office,Paraguay,33.0,0,Paraguay,2021-01-01 00:00:00,,Paraguay
338,50423,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Peru,Country Office,US Country Office,Latin America/Caribbean,Actual,36.0,36.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Peru,36.0,non_regional,Country Office,Peru,36.0,0,Peru,2021-01-01 00:00:00,,Peru
339,50424,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Philippines,National Office,National Office,Asia/Pacific,Actual,2790.0,2790.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Philippines,2790.0,non_regional,National Office / Partners,Philippines,2790.0,0,Philippines,2021-01-01 00:00:00,,Philippines
340,50425,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Poland,National Office,National Office,Europe,Actual,207098.0,207098.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Poland,207098.0,non_regional,National Office / Partners,Poland,207098.0,0,Poland,2021-01-01 00:00:00,,Poland
341,50427,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-Singapore,National Office,National Office,Asia/Pacific,Actual,88367.0,88367.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Singapore,88367.0,non_regional,National Office / Partners,Singapore,88367.0,0,Singapore,2021-01-01 00:00:00,,Singapore
342,50428,NPO FY2025,2021,1354.0,DDD400,Total Supporters and partners,Number,WWF-South Africa,National Office,National Office,Africa,Actual,9587.0,9587.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-South Africa,9587.0,non_regional,National Office / Partners,South Africa,9587.0,0,South Africa,2021-01-01 00:00:00,,South Africa
